ID,SMILES
ZINC000011874691,CN1CCC([N@H+]2CCC[C@H](NC(=O)CCc3cn[nH]c3)C2)CC1
ZINC000069453094,CCCN(CCO)C(=O)Nc1ccc(S(C)(=O)=O)cc1
ZINC000004334733,Cc1nc(S(=O)(=O)Nc2cc(-c3ccccc3)nn2C)c[nH]1
ZINC000055102260,FC(F)n1c(CN2CCN(c3ncccn3)CC2)nc2ccccc21
ZINC000244882797,CCCN1C(=O)[C@H]2CC[C@@H]1CN(Cc1cncn1C(C)C)C2
ZINC000012795894,Cc1cc(=O)n2nc(N[C@@H]3CCC[C@H](C)[C@H]3C)sc2n1
ZINC000072240186,CCOCCCNC(=O)c1cc(OC(C)C)c2ccoc2c1
ZINC000057854382,O=c1[nH]ncc(NCCc2ccccc2Br)c1Cl
ZINC000071681902,O=S(=O)(NCc1ccccc1)N1CCC[C@@H]1c1ccccn1
ZINC000328596233_1,CC[C@H]1CN(C)CC[N@@H+]1Cc1cc(-c2cnn(C)c2C)no1
ZINC000054971568,CNC(=S)Nc1ccc(C(=O)N2CCCC[C@H]2C)cc1
ZINC000075606447,O=C(c1cnc(C2CC2)s1)N1CCN([C@@H]2CCC[C@@H]2O)CC1
ZINC000076093714,CC(C)(C#N)C(=O)NCC(=O)N1CCC(Cc2ccccc2)CC1
ZINC000040534697,CC(=O)Nc1nc(C(=O)NCCC[N@H+]2CCC[C@@H](C)C2)cs1
ZINC000005249691,N=C1S[C@H]2CS(=O)(=O)C[C@H]2N1c1cccc(Br)c1
ZINC000076019938,CC[C@H](NC(=O)NCCS(C)(=O)=O)c1cc(F)ccc1F
ZINC000095987357,O[C@H]1c2ccccc2C[C@@H]1[N@H+]1CCCN(c2ncccn2)CC1
ZINC000221429550,Cc1cn2cc(C(=O)NC[C@H]3CC(=O)N(C)c4ccccc43)ccc2n1
ZINC000014987374,CC(=O)[C@H]1[C@@H]2[C@H](C(=O)[C@H]3OC[C@@H]2O3)[C@@H]2C=Cc3ccccc3N21
ZINC000040539223,CCOC(=O)N[C@@H]1CCCN(C(=O)c2ccccc2OC)C1
ZINC000000780702,CCC(=O)Nc1ccc(NC(=O)c2cccnc2)cc1
ZINC000299745225,O=C(O)[C@H]1CCN(C(=O)c2ccccc2OC[C@H]2CCCO2)C1
ZINC000026098947,CN(C(=O)CSc1nc2ccsc2c(=O)n1C)c1ccccc1
ZINC000069486611,C[C@@H](CNC(=O)CCc1ccncc1)[N@H+]1CCc2ccccc2C1
ZINC000060291865,Cc1ccc(OCCC(=O)N2CCCC[C@H]2CC(N)=O)cc1C
ZINC000058201825,Cc1[nH]c2ccccc2c1C(=O)C(=O)N[C@H](C)COCC(F)(F)F
ZINC000017027948,COc1ccc(OC)c([C@@H]2CC(=O)Nc3nc(C)[nH]c(=O)c32)c1
ZINC000058393143,COC(=O)[C@H](C)CN(C)C(=O)c1cc2ccccc2c(OC)n1
ZINC000079404630,CC(C)[C@H]([NH3+])C(=O)NC[C@@H]1CCC[N@H+](Cc2ccccc2)C1
ZINC000058281551,CC(C)C(=O)N1CCC[C@@H]1C(=O)N[C@@H]1CCc2ccccc2C1
ZINC000005089196,Cc1nc(SCC(=O)N[C@@H](C)C(C)C)c(C#N)c(C)c1C
ZINC000084535977,O=C(NCc1ccc(O)cc1)[C@@H]1CCC[N@H+]1Cc1ccccc1
ZINC000072291894,O=C(Nc1cnn(-c2ncccn2)c1)Nc1cccc2cccnc12
ZINC000130911242,Nc1ccc2c(NCCCn3cnc4ccccc43)ncnc2n1
ZINC000225495779,CCNC(=O)c1cc(N)ccc1N[C@@H](C)CCc1ccccc1
ZINC000072173808,CCc1nc(N[C@H](Cn2ccnc2)c2ccccc2)c2cnn(C)c2n1
ZINC000222400199,O=C(CCCn1ccnc1)N[C@H](c1ccc(F)cc1F)[C@H]1C[C@H](O)C1
ZINC000025138783,Cc1cc(CN(C)C(=O)[C@@H]2CCCN(C(=O)c3cccs3)C2)no1
ZINC000084525247,O[C@H](Cn1cccn1)C[N@H+]1C[C@@H]2CCCC[C@]21c1ccccc1
ZINC000016086479,COc1ccc(S(=O)(=O)N[C@H](C)c2ccncc2)cc1OC
ZINC000241446963,COC[C@@H](Cc1ccccc1)N(C)CC(=O)NC1CCCC1
ZINC000000203074,O=C1N/C(=C/c2ccco2)C(=O)N1Cc1ccc(F)cc1
ZINC000069527529,O=C(C[C@@H]1CCS(=O)(=O)C1)N1CCCC[C@@H]1Cc1ccccc1
ZINC000005402786,CC(C)[C@@H](OC(=O)c1cccc(N(C)C)c1)C(=O)NC(N)=O
ZINC000005736873,CCCCOC(=O)[C@@H]1[C@@H]2C(=O)N(CCCOC)C[C@]23C=C[C@H]1O3
ZINC000095436323,C=C(C)COCCNC(=O)N1CCN(c2nc(C)c(C)s2)CC1
ZINC000027761046,CNc1snc(C)c1C(=O)N(C)Cc1cccc(F)c1
ZINC000008341212,Cc1noc(C)c1CC(=O)N1CCN(C(=O)c2ccco2)CC1
ZINC000071909976,C=CCN(CCO)C(=O)Nc1cccc(I)c1
ZINC000078973398,COc1cc(NC(=O)NC[C@H]2CCC[C@H]2O)ccc1Br
ZINC000006110913,CCC(CC)NC(=O)Cn1cnc2sc(C)c(C)c2c1=O
ZINC000000150268,CC1CCN(C(=S)NC(=O)CC(C)(C)C)CC1
ZINC000070054907,O=c1ccc2cc(Br)cc(Cl)c2[nH]1
ZINC000016038847,CC(C)(C)C(=O)[C@H]1[C@@H]2C(=O)NC(=O)[C@@H]2[C@H]2c3ccccc3C=C[NH+]21
ZINC000187141212,C[C@H]1C[N@H+](CCCCc2ccccc2)C[C@@H]1N1CCOCC1
ZINC000074166838,CC(C)(C)OC(=O)N1C[C@H](O)C[C@@H]1C(=O)NC1CCCCCCC1
ZINC000020616523,CC(=O)Nc1ccc(NC(=O)c2c(C(=O)O)cnn2C)cc1
ZINC000012808521,O=C(N[C@@H](c1ccccc1)c1ccc2[nH]cnc2c1)c1ccc[nH]c1=O
ZINC000072149268,Cn1ncc2c(NC[C@]3(C)CCCO3)nc(-c3ccncc3)nc21
ZINC000226075433,N#C[C@H]1C(=O)Nn2c(N)nc(-c3ccccc3)c2[C@H]1c1ccccc1
ZINC000090632683,CCC[C@H]1SCCN1C(=O)c1cnn(-c2cc[nH+]cc2)c1C
ZINC000091768765,Cc1n[nH]c(C)c1C[N@H+]1C[C@H](C(C)C)[C@@H](NS(C)(=O)=O)C1
ZINC000072298118,Cc1noc(C)c1[C@@H](C)C(=O)N[C@H](C)C1(N2CCOCC2)CCCC1
ZINC000008234754,COC[C@@H](C)N1C[C@H](C(=O)Nc2cc(C)ccc2OC)CC1=O
ZINC000076020504,Cn1ccc2c(C(=O)NS(=O)(=O)c3cccnc3)cccc21
ZINC000072361716,CC(=O)N1CCC[C@H](c2cncc(Oc3ccccc3F)n2)C1
ZINC000095479264,Cc1cc(O)c([C@@H](CC(=O)O)c2ccnn2C(C)C)c(=O)[nH]1
ZINC000031673368,N#CCCN(C(=O)COc1ccc(C(N)=O)cc1)c1ccc(F)cc1
ZINC000091746007,CC(C)=CC[C@]1(CO)CCCN(C(=O)c2cc3c([nH]c2=O)CCC3)C1
ZINC000091664824,COCCC[C@@]1(CO)CCC[N@@H+](Cc2cccc(C#N)c2)C1
ZINC000069413706,Cc1ccc([C@H](O)CNC(=O)[C@@H](C)Sc2nncs2)cc1
ZINC000007056141,CC(=O)c1cccc(S(=O)(=O)Nc2ccccc2C(N)=O)c1
ZINC000015829115,O=c1[nH]cccc1-c1nc(-c2cccc(C(F)(F)F)c2)no1
ZINC000000482594,COc1cccc(C(=O)Nc2ccccc2OC)c1
ZINC000012899939,Cc1ccc(Oc2ccc(OCC(N)=O)cc2)cc1
ZINC000067947391,C[N@H+]1CCN(C(=O)c2ccc(C(C)(C)C)cc2)C[C@@H]1C(=O)O
ZINC000282680867,COc1coc(C(=O)N2C[C@H](C)O[C@H](c3ccsc3)C2)cc1=O
ZINC000238197040,O=C(O)C[C@@H]1CN(C(=O)[C@H]2C[C@@H]2c2ccc(F)cc2)CCO1
ZINC000237542946,C[C@H]1C[C@H](c2ccc(F)cc2)CN1C(=O)c1csc(C[NH3+])n1
ZINC000000127592,COC(=O)C1=C(C)N(c2ccc(C(C)C)cc2)C(=O)C1
ZINC000005020344,COc1ccc(CCN2CC(=O)C(c3nc4ccccc4[nH]3)=C2N)cc1
ZINC000015731106,CCNS(=O)(=O)c1ccc2c(c1)NC(=O)[C@H](C)CS2
ZINC000001064351,N#Cc1c(NC(=O)c2cnn3cccnc23)sc2c1CCC2
ZINC000095959298,C[C@@H](C(=O)N(C)C)[N@@H+]1CCCN(C(=O)Oc2ccccc2)CC1
ZINC000193530600,C[C@@H]1CN(C(=O)CCc2cncn2C)C[C@H](c2ccsc2)O1
ZINC000072447526,CC(C)Oc1cccc2c1c(NC(=O)c1nccn1C)nn2C
ZINC000056015374,CC(C)(C)c1ccc(C2(C(=O)NCCS(C)(=O)=O)CC2)cc1
ZINC000044253553,O=C(NCc1ccco1)c1cnn(-c2ccc(Cl)cc2)c1
ZINC000031650332,Cc1ccc(OCc2nc(Cc3ccccc3)no2)c([N+](=O)[O-])n1
ZINC000009946610,COC[C@@H](C)NC(=O)CSc1nc(C)c(Cc2ccccc2)[nH]1
ZINC000006557388,O=C(O)[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4ccc(F)cc4)C(=O)[C@@H]13)O2
ZINC000072403736,Cn1c(=O)cc(C(=O)N2CCO[C@H](c3ccccc3)C2)c2ccccc21
ZINC000072290001,Cc1cccc(CC(=O)N2CC[C@H](Nc3ccc([N+](=O)[O-])cn3)C2)c1
ZINC000043145133,CCOc1ccc(NC(=O)NCCNC(=O)c2ccco2)cc1
ZINC000069948078,CNS(=O)(=O)[C@H]1CCCN(C(=O)Nc2ccc(C)c(Cl)c2)C1
ZINC000005946859,O=C(NCCCc1ccccc1)[C@@H]1[C@H]2C=C[C@H](O2)[C@@H]1C(=O)O
ZINC000095437782,Cc1ccoc1C(=O)N1CCN(c2cc[nH+]cc2Cl)CC1
ZINC000007053485,CSc1cccc(NS(=O)(=O)c2cccc(C#N)c2)c1
ZINC000096410556,Cc1ccc(C(=O)NC[C@H](c2cnn(C)c2)[NH+](C)C)c(O)c1
ZINC000013003802,C[C@H]1Cc2ccccc2N1C(=O)c1cccc(NC(N)=O)c1
ZINC000043503519,COc1ccc(C(=O)N[C@@]2(C(=O)O)CCSC2)cc1OC
ZINC000010330859,Cc1ccc(C(=O)N[C@@H](C)c2ccccc2)cc1NS(C)(=O)=O
ZINC000069656834,COc1ccc(NC(=O)NCCc2cccc(C(N)=O)c2)cc1C
ZINC000072239709,O=C(NCc1ccco1)[C@H]1CCC(=O)N1Cc1cccs1
ZINC000072306598,Cc1cc(C)n([C@H](C)C(=O)NC[C@](C)(O)c2ccsc2)n1
ZINC000021725016,O=C(C1CC1)N1CCN(Cc2noc(-c3ccccc3)n2)CC1
ZINC000003549400,Cc1ccc(NC(=O)CNC(=O)c2ccccc2Cl)cc1
ZINC000008295618,O=C(Cn1nnnc1-c1ccccc1)c1ccc([N+](=O)[O-])cc1
ZINC000032073285,COc1cccc(-n2cnc3cc(C(=O)NC(C)C)ccc3c2=O)c1
ZINC000182850141,O=C(N[C@H]1CCCOc2cc(F)ccc21)c1ccc2[nH]c(=O)[nH]c2c1
ZINC000012926483,O=C(COc1ccc(F)cc1Cl)NC(=O)c1ccccc1
ZINC000015016547,CCN1C(=O)/C(=C2/NC(=S)NC2=O)c2cc([N+](=O)[O-])ccc21
ZINC000000157002,O=C(NC(=O)c1ccccc1Cl)c1ccccc1O
ZINC000096433547,C[C@H]1CN(S(=O)(=O)c2cccnc2)[C@H](c2ccccc2)CO1
ZINC000020400227,O=C(Nc1ccccc1F)[C@H]1CCCN1C(=O)c1cccs1
ZINC000089986392,CCO[C@@H]1C[C@@H](O)C12CCN(C(=O)c1sccc1C#N)CC2
ZINC000066596700,C[NH+]1CCN(CCCCNC(=O)NCC2(C)CCCC2)CC1
ZINC000058411710,CC(C)[N@@H+](C)Cc1ccccc1CNc1cn[nH]c(=O)c1Cl
ZINC000095981776,CN(CCc1ccccn1)[C@@H](C(N)=O)c1cccc(Br)c1
ZINC000097527869,Cn1c(-n2nc(C3CCOCC3)nc2-c2cn[nH]c2)nc2ccccc21
ZINC000004468956,NC(=S)/C(=N\Nc1cccc(C(F)(F)F)c1)C(=O)N1CCCC1
ZINC000005521231,Cn1c(CNC(=O)c2ccc(Cl)c(Cl)c2)n[nH]c1=S
ZINC000000196508,COC(=O)c1ccccc1NC(=O)Nc1cccnc1
ZINC000001391064,Nc1nn(-c2cccc(F)n2)cc1-c1ccccc1
ZINC000018218002,CCN1C(=O)C[C@@H](Nc2ccc(OC(F)(F)F)cc2)C1=O
ZINC000000301104,c1cn(-c2ncnc3sc4c(c23)CCCC4)cn1
ZINC000067587941,CC(C)C[N@H+]1CC[C@H](CNC(=O)c2cccc3cccnc23)C1
ZINC000006011369,CCOC(=O)/C=C/C(=O)O[C@@H](C)C(=O)Nc1ccc(CC)cc1
ZINC000169790007,COC[C@H]1C[N@H+](C)CC12CCN(Cc1cc(C)nn1C)CC2
ZINC000067643453,CC[NH+](CC)Cc1cccc(C(=O)Nc2ccc(F)cn2)c1
ZINC000000251357,CCOC(=O)C1=C(N)Oc2cc(O)ccc2[C@@H]1c1cccnc1
ZINC000028264873,O=C(NCc1ccccc1)c1cc(-c2ccco2)n[nH]1
ZINC000069661591,CCC[N@@H+]1CCCN(S(=O)(=O)c2ccc(C(C)=O)cc2)CC1
ZINC000244735032,CC[C@@H](NC(=O)c1ccc(C(C)C)n(C)c1=O)[C@H]1C[C@H](O)C1
ZINC000029879783,C[C@@H](CNC(=O)c1ccc(=O)[nH]n1)[N@@H+]1CCc2sccc2C1
ZINC000521397296,O=C1CCCN1CC1(O)CCN(C(=O)c2ccccc2)CC1
ZINC000023375561,OCC[C@@H]1CN(Cc2c(F)cccc2F)CC[N@H+]1C1CCCC1
ZINC000065593993,OCC[NH+]1CCN(Cc2nccn2Cc2ccccc2)CC1
ZINC000057290241,COc1ccc(N2CC[NH+](Cc3c(C)noc3C)CC2)cc1
ZINC000100610667,CN1C2=NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)N2c2ccccc21
ZINC000085436121,COCCN1C[C@H]2CN(C(=O)Nc3ccccc3)CCN2C1=O
ZINC000028224493,Cc1ccnc(NC(=O)[C@H](C)n2cc(Br)cn2)n1
ZINC000077487261,c1ccc(CN2CCC[N@H+](C3Cc4ccccc4C3)CC2)nc1
ZINC000004436608,COc1cc(NC(C)=O)c(Cl)cc1C(=O)Nc1ncccn1
ZINC000010809843,O=C(Cn1ccnc1)N1CCN(c2ccccc2[N+](=O)[O-])CC1
ZINC000095979808,Cc1cc([C@@H]2CN(C(=O)c3ccc(NC=O)cc3)CCO2)ccc1F
ZINC000241720885,C[C@H](NC(N)=O)C(=O)N[C@@H]1C[C@H]1c1ccccc1C(F)(F)F
ZINC000072292059,C[C@H](Cn1cncn1)NC(=O)Nc1ccc(N(C)C)c(Cl)c1
ZINC000019214194,Cc1ccc(O[C@H](C)C(=O)N[C@H](C)Cc2ccccn2)cc1C
ZINC000065374887,O=C(Nc1cccnc1-c1cccc(O)c1)C1CC1
ZINC000089536660,Cc1sc(C(=O)Nc2nnn[nH]2)cc1-c1ccc(F)cc1
ZINC000021778856,COc1ccccc1C1=NO[C@H](C(=O)NC[C@H]2CCCO2)C1
ZINC000084789102,CC[N@H+]1CCC[C@H](NC(=O)[C@@H]2CCCN(C(=O)C3CC3)C2)C1
ZINC000244795648,Cc1nc(CC(=O)NC2(C(N)=O)CCCCCC2)c(C)s1
ZINC000195632510,C[C@H]1C[N@@H+](C(C)(C)CNC(=O)N2CCC[C@H](O)C2)C[C@@H](C)O1
ZINC000069976709_1,COCCN1CC[N@H+](CCOc2ccc(C#N)cc2)C[C@H]1C
ZINC000013010989,CCc1noc(C)c1C(=O)NCCc1c[nH]c2ccccc12
ZINC000050535477,CN(Cc1ccccc1)C(=O)Cc1[nH]nc2ccccc12
ZINC000091416674,Cc1ccc([C@@H](C(=O)NCCCn2cc(C)cn2)N(C)C)cc1
ZINC000005155047,O=C(CSc1nc(C(F)(F)F)cc(=O)[nH]1)N1CCCC1
ZINC000229880726,O=C(CN1CCCCC[C@H]1C[C@@H](O)c1ccco1)NCc1ccco1
ZINC000008428684,C[C@@H](Oc1cccnc1[N+](=O)[O-])C(=O)N1CCc2ccccc21
ZINC000069369419,CCOCCNC(=O)[C@@H](c1ccccc1)N1CCSCC1
ZINC000040477371,Cc1ccc([C@H](CNC(=O)c2ccoc2C)N2CCOCC2)o1
ZINC000237662957,Cc1cc(F)cc2[nH]c(C(=O)N3CCO[C@@H](CC(=O)O)C3)cc12
ZINC000181183071,O=C(c1cnc2ccccc2c1O)N1CCO[C@H](Cc2ccccc2)C1
ZINC000001309641,CC1(C)C/C(=N/O)[C@H]([C@@H](O)c2cccc([N+](=O)[O-])c2)C(C)(C)[NH2+]1
ZINC000005894535,O=C(c1ccc(Cl)cc1)n1ncc2cc([N+](=O)[O-])ccc21
ZINC000004940420,Cc1cccc(NC(=O)c2ccc(=O)n(Cc3ccccc3)c2)c1
ZINC000040497703,c1ccc(C[N@@H+]2CCCN(Cc3nnnn3C3CC3)CC2)cc1
ZINC000216073084,c1cncc([C@H]2C[N@H+](Cc3ccc(-n4ccnc4)cc3)CCO2)c1
ZINC000051315122,O=C(OCc1nc(-c2cccc(F)c2)no1)c1ccco1
ZINC000011417464,Cc1noc(C(C)C)c1C(=O)OCC(=O)N1CCc2sccc2C1
ZINC000003376194,C[C@H]1CCCC[C@@]12NC(=O)N(CC(=O)Nc1ccccc1F)C2=O
ZINC000069653480,Cc1ccccc1CNC(=O)C[N@@H+]1CC[C@@H](c2ccccc2)C1
ZINC000027899845,C[C@H](NC(=O)c1csc(-c2ccco2)n1)[C@@H]1CCCO1
ZINC000089284827,CCc1ccc(CC[N@H+]2CC[C@H](N(C)c3cccnn3)CC2)cc1
ZINC000091943783,CCC[C@@]1(CO)CCCN(C(=O)c2nnc3n2CCCCC3)C1
ZINC000010337740,CCOc1cc(-c2nnn(Cc3ccc(F)cc3)n2)ccc1OC
ZINC000019228500,O=C1C[C@@H](N2CCCC2)C(=O)N1c1ccc(Br)cc1
ZINC000022126157,COC(=O)c1c(C)[nH]c(C(=O)CSc2nncs2)c1C
ZINC000299782227,COCCNC(=O)c1ccc(NC(=O)N2CCC[C@H](C#N)C2)c(C)c1
ZINC000002132422,CCC[C@H](C(=O)O)[C@@H](C)CC(=O)Nc1ccc(C(=O)O)cc1
ZINC000058432540,COc1cccnc1NC(=O)CCn1c(=O)oc2ccccc21
ZINC000003453388,CC(=O)NCc1ccc(S(=O)(=O)NCC2CCCCC2)cc1
ZINC000020454138,Cc1nccn1-c1ccccc1CNC(=O)CCc1ccccc1
ZINC000028913114,O=C1N[C@@]2(CCSC2)C(=O)N1C[C@H](O)c1ccccc1F
ZINC000021769542,Cc1cccc(OCCNC(=O)COc2ccc(Cl)cc2)c1
ZINC000000053212,Cc1ncc([N+](=O)[O-])n1S(=O)(=O)c1ccc(Cl)cc1
ZINC000041296408,O=C(CCSc1ccccc1)NCCc1ccccn1
ZINC000253424871,CCN(CCC[NH+]1CCCC1)C(=O)c1cc2[nH]ccc2s1
ZINC000069418684,C[C@H]1C[C@@H](N2CCN([C@@H](C)c3nc(C4CC4)no3)CC2)C(=O)O1
ZINC000098178671,N#Cc1cnc(Nc2cc(NC[C@@H]3CCCC[NH2+]3)c(N)c[nH+]2)cn1
ZINC000305718773,C[C@H](NC(=O)[C@H](O)c1ccccc1Cl)[C@@H](O)c1ccc(F)cc1
ZINC000000161872,NC(=O)c1ccc(CC(=O)c2ccc(Cl)cc2)cc1
ZINC000247979579,Cc1ncc(C[N@@H+](C)C[C@@H](O)COC[C@H]2CCCO2)s1
ZINC000122747922,O=C(Nc1cccc(Cl)c1N1CCOCC1)c1n[nH]c2c1CCC2
ZINC000238064207,O=C(O)[C@@H]1CCCN1C(=O)CCc1nncn1-c1ccccc1
ZINC000097142793,Cc1cccc(NC(=O)NC[C@H](C(C)C)N2CC[NH+](C)CC2)n1
ZINC000095474070,COC(=O)C[C@H](c1ccc(C(=O)O)cc1)c1c(C)[nH][nH]c1=O
ZINC000065196457,COc1ccc(-c2nc(-c3ccc(=O)n(C)c3)no2)cc1OC
ZINC000005680734,COc1ccc(CNC(=O)Cc2ccc3c(c2)OCCO3)cc1
ZINC000014197243,Cc1cc(C)c2nc(NC(=O)CCN3C(=O)CCC3=O)sc2c1
ZINC000022540464,Cc1cc(C)c([C@@H](C)NC(=O)C(=O)NC2CCCCC2)cc1C
ZINC000072361719,CC(=O)N1CCC[C@@H](c2cncc(Oc3cccc(F)c3)n2)C1
ZINC000025256173,CC(=O)c1csc(NC(=O)Cc2c(F)cccc2Cl)n1
ZINC000096404173,Cc1n[nH]cc1CCCNC(=O)N1CC[N@H+]2CCCC[C@@H]2C1
ZINC000007115052,NC(=O)NC(=O)[C@H](c1ccccc1)N1CCCc2ccccc21
ZINC000050081869,C[C@H]1CN(c2ccc(NC(=O)N3C[C@H](C)O[C@H](C)C3)cc2)C[C@H](C)O1
ZINC000226964277,O=C(O)[C@@H]1C[C@@H]1C(=O)N1CCO[C@H](c2ccc(Cl)cc2)C1
ZINC000095378955,C[NH+](C)[C@@H](C(=O)NCCCc1ccncc1)c1cccc(F)c1
ZINC000071894359,O=C(NCc1ccc(Br)cc1F)c1ccc2nncn2c1
ZINC000096116998,O=C(NC[C@@H]1CCCO1)c1cc(-c2ccc3c(c2)CCO3)n[nH]1
ZINC000004206656,CON(C)S(=O)(=O)c1ccc(Br)c(C(=O)O)c1
ZINC000019657641,CCn1c(C)nc2cc(NC(=O)C[C@H]3CCCCO3)ccc21
ZINC000077553428,CN(Cc1cc(-c2ccncc2)no1)C(=O)[C@@H]1Cc2ccccc2O1
ZINC000011544460,O=C(c1ccc(F)cc1Cl)N1CCN(c2cnccn2)CC1
ZINC000004040524,CCCCOC(=O)Nc1ccc(OC)cc1[N+](=O)[O-]
ZINC000521395196,Cn1cncc1CCCSc1nc2ccsc2c(=O)n1C
ZINC000007679630,CCCCNC(=S)NNC(=S)N[C@H]1CCC[C@H](C)[C@@H]1C
ZINC000088059399,C[C@@H]1CN(S(=O)(=O)c2ccccc2OC(F)(F)F)CC[NH2+]1
ZINC000013811585,[NH2+]=C1N=C2NC(=O)c3ccccc3N2[C@@H](c2cccc(Cl)c2)N1
ZINC000089969265,CCN(Cc1ccc2c(c1)OCCO2)C(=O)[C@H]1CCC(=O)N1
ZINC000076094838,Cc1ccccc1[C@H]1C[C@H]1C(=O)NS(=O)(=O)Cc1ccon1
ZINC000123084162,COc1cc([N+](=O)[O-])ccc1NC(=O)N1CCC[C@@H](c2cc[nH]n2)C1
ZINC000040542406,COc1ccc(C2=CCN(C(=O)[C@@H](C)n3cncn3)CC2)cc1
ZINC000028191083,Cc1nc2ccccc2nc1S[C@H](C)C(=O)NC1CC1
ZINC000044889669,O=C(NCc1cccs1)N1CC[NH+](C[C@H]2CCCO2)CC1
ZINC000064034800,O=C(c1ccc(N2CCOCC2)cc1)N1CCCSCC1
ZINC000062885449,Cc1noc(C(C)C)c1C(=O)N[C@@H](C)C(=O)N1CCOCC1
ZINC000061408421,CN(CC1CC1)C(=O)c1ccc(Cl)c(NS(C)(=O)=O)c1
ZINC000028093851,O=C(C[C@@H]1C=CCC1)Nc1ccc(-n2ccnc2)nc1
ZINC000085877251,COc1cc([C@H]2CC(=O)Oc3cc(C)[nH]c(=O)c32)ccc1O
ZINC000008739722,Cc1c(C(=O)O)sc2[nH]c(=O)n(C[C@@H]3CCCO3)c(=O)c12
ZINC000000134608,COc1ccc(CC(=O)c2ccc(OC)cc2O)cc1
ZINC000005620071,CNc1ccc([N+](=O)[O-])cc1C(=O)OCC(=O)NC(C)(C)C
ZINC000195291572,CCc1nnc(CN2CC[C@@H](C[N@@H+](C)Cc3cccnc3)C2)o1
ZINC000004485572,C=CCNC(=O)NC(=O)CSc1nc(C)c(Cc2ccccc2)[nH]1
ZINC000071754072,CC[C@@H]1CN(Cc2c[nH]cn2)CCC(=O)N1Cc1ccccc1
ZINC000242284648,Cn1cncc1CCC(=O)N[C@@H]1C[N@@H+](C)C[C@H]1c1ccccc1
ZINC000086205822,Fc1ccc(-n2cnnn2)cc1NCc1noc(C2CC2)n1
ZINC000011370775,CC(C)[C@@H](NC(=O)Cc1ccccc1)C(=O)Nc1cccc(C#N)c1
ZINC000062001396,Cn1ccc2c(NC(=O)c3cc(=O)[nH]c4ccccc34)cccc21
ZINC000038903538,CCCC(=O)N1CCC(c2nnc(-c3ccc(F)cc3)o2)CC1
ZINC000072431720,Cc1nc[nH]c1CSCCn1ccnc1-c1nccn1C
ZINC000095370972,C[N@H+]1CCCC[C@@H]1CCC(=O)N(CCO)Cc1nccs1
ZINC000069517000,CO[C@H]1CC[N@H+](Cc2cc([N+](=O)[O-])ccc2OC(C)C)CC1
ZINC000058049857,COc1ccc(-c2noc(C[N@H+]3CCC[C@H](O)C3)n2)cc1OC
ZINC000096408603,Cc1cccc(N2CCC(NC(=O)c3ccc[nH]c3=O)CC2)[nH+]1
ZINC000091695058,Cc1cccnc1NCCNC(=O)[C@H]1CC(=O)Nc2ccc(F)cc21
ZINC000073280979,CN1C[C@H](C(=O)NCc2c(F)cccc2OC(F)F)CC1=O
ZINC000078948505,O=C(OC[C@@H]1CCN(c2ccccc2)C1)c1ccc2nncn2c1
ZINC000299747817,COc1cccc([C@@H]2C[C@@H]2C(=O)N2CCO[C@H](CC(=O)O)C2)c1
ZINC000471834487,CC[C@H](NC(=O)c1ccncc1C)c1nccs1
ZINC000252483450,Cc1ccc2[nH]c([C@H]3CC[N@H+](CCn4ccnc4C)CC3)nc2c1
ZINC000004392625,O=C(C[C@H]1CCS(=O)(=O)C1)Nc1ccccc1C(F)(F)F
ZINC000072323895,COc1ccc(NC(=O)c2cnc3[nH]c(C(C)=O)cc3c2)cc1
ZINC000012736197,CCCCc1nnc(NC(=O)c2ccc(OC)cc2O)s1
ZINC000124750271,O=C(O)C[C@H]1CN(C(=O)c2coc(-c3ccccc3)n2)CCO1
ZINC000328586321,CC(C)c1nnc(N2CCO[C@H](CN(C)CC(N)=O)C2)s1
ZINC000096473792,O=C(c1ccncc1)N1CCOc2ccc(C(F)(F)F)cc21
ZINC000072242929,O=C(Nc1ccon1)c1nnsc1-c1ccc(Cl)cc1
ZINC000057511496,O=C(NCc1cccnc1)c1cn(-c2ccccc2Cl)nn1
ZINC000020572449,COc1ccc(NC(=O)CN2C[C@H](C)O[C@@H](C)C2)c(OC)c1
ZINC000269045173,COc1cc(C#N)ccc1OCC(=O)N1CC[C@](C)(C(=O)O)C1
ZINC000188122161,CC(C)(C)C1CCN(C(=O)c2c[nH]c(=O)c([N+](=O)[O-])c2)CC1
ZINC000103588369,CN1CCN(C2=Nc3ccccc3NC(=S)[C@@H]2C=O)CC1
ZINC000097141757,CCN(C(=O)NCc1cc(C(=O)OC)ccc1F)C(C)C
ZINC000019347366,O=C(c1cscn1)N1CCC[C@@H](c2cc3ncccc3cn2)C1
ZINC000027408900,C[C@H](NC(=O)c1cc(Cl)ccn1)c1ccncc1
ZINC000059845523,COC(=O)c1ccc(-c2nc3cc(C(=O)OC)ccc3o2)cc1
ZINC000069457080,Cc1noc(C(C)C)c1C(=O)Nc1n[nH]c(C(F)(F)F)n1
ZINC000069516315,Cc1ccc(NC(=O)CN(C)C(=O)c2cccc(C#N)c2)nc1
